"lsd","lat","lng"
"07-13-006-09W2",49.47,-103.0912
"03-21-004-01W2",49.3064,-102.0877
"12-31-005-13W2",49.4299,-103.7524
"10-14-039-25W3",52.3568,-109.4898
"07-26-013-19W3",50.1116,-108.4933
"07-08-011-18W3",49.8932,-108.4251
"15-10-011-19W3",49.9004,-108.5162
"14-03-004-31W1",49.2794,-101.5872
"02-19-009-33W1",49.7532,-101.9492
"04-35-013-19W3",50.1225,-108.5046
"11-05-005-04W2",49.3573,-102.5139
"03-30-015-18W3",50.2829,-108.4709
"03-21-044-26W3",52.8002,-109.7201
"13-06-051-27W3",53.3789,-109.9837
"05-28-004-07W2",49.3245,-102.9005
"12-36-003-05W2",49.2554,-102.5642
"14-34-014-01W2",50.2202,-102.0659
"04-34-003-05W2",49.2481,-102.6091
"05-35-014-01W2",50.2129,-102.0488
"10-10-001-16W2",49.0237,-104.0627
"05-17-049-22W3",53.2253,-109.196
"15-03-016-17W3",50.3229,-108.2591
"11-04-015-17W3",50.2318,-108.2879
"01-03-016-17W3",50.312,-108.2534
"12-10-016-17W3",50.3337,-108.2704
"07-34-018-17W3",50.563,-108.2589
"07-30-015-15W3",50.2864,-108.0528
"09-33-011-19W3",49.955,-108.5333
"06-31-048-24W3",53.1816,-109.5066
"11-30-050-24W3",53.3451,-109.5067
"14-02-049-24W3",53.2035,-109.4092
"09-27-001-15W2",49.0673,-103.9235
"02-34-048-27W3",53.178,-109.8664
"10-23-012-06W2",50.0125,-102.7199
"06-24-009-18W3",49.7475,-108.3227
"05-30-049-19W3",53.2545,-108.7803
"02-32-005-03W2",49.4228,-102.3738
"16-12-046-28W3",52.9565,-109.9261
"13-25-004-32W1",49.3385,-101.6833
"03-24-007-20W3",49.5692,-108.5939
"08-21-009-03W2",49.7464,-102.348
"16-08-004-05W2",49.2881,-102.6373
"07-34-002-34W1",49.1671,-101.9528
"09-12-004-05W2",49.2845,-102.5476
"07-05-040-26W3",52.4114,-109.7053
"07-06-019-16W3",50.5778,-108.2063
"11-32-009-01W2",49.7792,-102.1108
"11-02-008-03W2",49.619,-102.3141
"01-20-014-20W3",50.1808,-108.6924
"14-27-041-25W3",52.5641,-109.5196
"16-17-049-24W3",53.2326,-109.4703
"03-19-003-04W2",49.2191,-102.5362
"02-22-050-25W3",53.3233,-109.5737
"02-28-061-27W3",54.2987,-109.9869
"10-07-015-16W3",50.2463,-108.1903
"01-02-002-33W1",49.0897,-101.7904
"07-18-049-24W3",53.2253,-109.5007
"09-29-004-20W3",49.3291,-108.6545
"08-32-004-32W1",49.346,-101.7571
"09-05-012-18W3",49.9696,-108.4195
"13-11-003-34W1",49.2033,-101.9766
"07-04-005-12W2",49.3536,-103.5619
"15-06-006-10W2",49.4482,-103.3378
"16-34-005-33W1",49.4411,-101.8476
"14-31-006-13W2",49.5208,-103.7468
"07-32-012-19W3",50.0387,-108.5616
"16-02-003-34W1",49.1887,-101.96
"04-12-003-34W1",49.1927,-101.954
"03-10-003-01W2",49.1899,-102.0652
"07-26-006-15W2",49.4992,-103.9208
"03-29-003-02W2",49.2336,-102.2448
"06-03-031-24W3",51.6252,-109.3266
"11-15-040-28W3",52.4436,-109.9508
"03-21-006-09W2",49.4809,-103.1641
"04-05-045-27W3",52.844,-109.8957
"02-27-013-19W3",50.108,-108.5161
"06-09-036-27W3",52.0762,-109.8031
"15-02-006-12W2",49.4482,-103.5171
"09-31-049-27W3",53.2725,-109.9335
"13-28-002-34W1",49.1595,-101.9863
"07-13-002-33W1",49.1228,-101.7735
"15-27-002-34W1",49.1596,-101.9528
"15-17-001-31W1",49.0419,-101.5947
"16-03-003-34W1",49.1884,-101.9825
"09-04-014-32W1",50.1613,-101.7943
"13-33-004-05W2",49.3463,-102.6315
"15-36-008-10W2",49.6954,-103.2342
"07-36-047-28W3",53.0942,-109.9639
"08-07-045-27W3",52.862,-109.9019
"15-07-045-25W3",52.8692,-109.6174
"02-10-006-13W2",49.4518,-103.674
"14-03-007-06W2",49.5353,-102.7429
"15-16-049-22W3",53.2325,-109.1595
"13-25-003-05W2",49.2445,-102.5642
"13-10-002-33W1",49.1153,-101.8293
"05-18-002-33W1",49.1228,-101.8965
"10-32-009-01W2",49.7792,-102.1052
"02-35-041-27W3",52.5677,-109.7771
"06-13-006-09W2",49.47,-103.0967
"07-35-039-27W3",52.3967,-109.7771
"14-01-007-34W1",49.5423,-101.9774
"11-27-005-33W1",49.4225,-101.8587
"08-24-006-13W2",49.4845,-103.6236
"03-05-005-18W2",49.35,-104.3968
"05-15-007-20W3",49.5583,-108.6446
"03-03-011-19W3",49.875,-108.5218
"03-07-031-27W3",51.6361,-109.8232
"14-28-032-23W3",51.7779,-109.2084
"03-29-004-18W2",49.3209,-104.3968
"05-06-006-13W2",49.4409,-103.7524
"08-05-049-19W3",53.1962,-108.738
"15-17-052-26W3",53.4954,-109.7996
"05-18-004-17W2",49.2955,-104.2903
"04-20-006-08W2",49.4807,-103.0576
"16-11-010-08W2",49.8116,-102.9803
"01-22-004-33W1",49.3122,-101.8473
"09-19-003-04W2",49.2263,-102.5251
"07-25-005-34W1",49.4176,-101.9434
"07-03-011-19W3",49.8786,-108.5162
"02-01-049-26W3",53.1926,-109.6712
"02-27-045-23W3",52.9022,-109.255
"16-20-004-18W2",49.3171,-104.3857
"06-15-008-33W1",49.655,-101.8864
"04-33-004-05W2",49.3354,-102.6315
"14-26-047-26W3",53.0871,-109.7017
"12-29-048-22W3",53.1707,-109.1959
"10-16-031-26W3",51.6579,-109.6281
"14-15-004-09W2",49.3026,-103.1416
"02-10-041-25W3",52.5095,-109.5137
"01-14-038-24W3",52.2618,-109.3152
"10-10-048-21W3",53.1271,-108.988
"06-26-004-05W2",49.3246,-102.5811
"05-15-036-09W3",52.0911,-107.2145
"05-10-016-17W3",50.3301,-108.2704
"12-08-015-19W3",50.2463,-108.5912
"06-08-047-27W3",53.036,-109.9211
"15-01-032-28W3",51.7197,-109.8411
"10-19-031-27W3",51.6723,-109.8174
"15-13-011-04W2",49.9143,-102.4242
"12-17-036-28W3",52.0944,-109.9756
"12-11-009-06W2",49.7209,-102.726
"12-15-006-10W2",49.4737,-103.2816
"02-12-002-19W2",49.1033,-104.4185
"09-02-049-25W3",53.1999,-109.5434
"04-30-031-21W3",51.6796,-108.978
"14-01-042-28W3",52.5929,-109.9028
"12-08-004-30W1",49.2905,-101.5022
"05-28-049-25W3",53.2544,-109.6102
"01-05-014-32W1",50.1541,-101.8173
"13-23-048-24W3",53.1597,-109.4152
"03-20-003-33W1",49.2229,-101.9032
"12-34-048-27W3",53.1852,-109.8785
"14-13-039-25W3",52.3604,-109.4718
"03-07-049-24W3",53.2071,-109.5067
"16-27-049-25W3",53.2616,-109.5677
"15-30-032-26W3",51.7779,-109.6753
"13-29-009-04W2",49.7683,-102.5228
"15-07-006-15W2",49.4627,-104.0103
"16-24-018-29W3",50.5413,-109.8579
"06-31-016-17W3",50.3883,-108.3334
"09-36-044-25W3",52.8365,-109.4909
"04-34-011-19W3",49.9478,-108.5274
"10-06-004-32W1",49.2758,-101.785
"08-25-011-19W3",49.9368,-108.465
"10-16-006-12W2",49.4737,-103.5619
"03-16-062-25W3",54.3565,-109.6931
"11-35-044-25W3",52.8366,-109.5269
"12-06-051-27W3",53.3753,-109.9837
"01-28-003-32W1",49.239,-101.7342
"08-19-044-26W3",52.8038,-109.7565
"02-13-031-29W3",51.6507,-109.9828
"12-06-014-18W3",50.1443,-108.459
"11-22-016-17W3",50.3628,-108.2647
"16-20-044-26W3",52.811,-109.7324
"09-19-048-23W3",53.1561,-109.3485
"07-03-009-33W1",49.7141,-101.881
"04-33-047-23W3",53.0907,-109.3178
"16-21-042-25W3",52.6367,-109.5318
"12-13-006-14W2",49.4738,-103.7748
"04-36-048-21W3",53.178,-108.951
"03-19-031-22W3",51.665,-109.114
"10-33-048-27W3",53.1852,-109.8908
"01-15-048-23W3",53.1344,-109.2754
"07-02-040-27W3",52.4113,-109.7771
"01-03-014-19W3",50.1371,-108.5104
"10-15-012-06W2",49.9981,-102.7427
"12-14-048-23W3",53.1416,-109.2691
"06-16-048-20W3",53.1381,-108.8718
"03-02-032-28W3",51.7088,-109.8706
"07-28-048-23W3",53.1671,-109.3058
"15-33-005-03W2",49.4337,-102.3514
"14-35-038-27W3",52.3164,-109.7555
"12-32-049-27W3",53.2725,-109.9272
"13-14-050-22W3",53.3198,-109.1229
"03-33-003-05W2",49.2481,-102.626
"03-34-003-05W2",49.2482,-102.6035
"06-21-016-16W3",50.3592,-108.1502
"07-10-007-20W3",49.5437,-108.6334
"15-25-015-17W3",50.2937,-108.2135
"08-01-005-20W3",49.3546,-108.5648
"12-30-048-20W3",53.1707,-108.9266
"02-04-006-02W2",49.4375,-102.2168
"02-28-031-23W3",51.6797,-109.2026
"10-06-032-27W3",51.716,-109.8173
"02-02-048-26W3",53.1053,-109.6956
"09-08-012-19W3",49.9841,-108.556
"13-17-014-19W3",50.1772,-108.5727
"10-20-044-26W3",52.8074,-109.7383
"08-19-049-19W3",53.2398,-108.7623
"03-30-049-25W3",53.2508,-109.653
"07-13-031-24W3",51.6542,-109.2736
"13-09-044-23W3",52.782,-109.291
"09-20-002-33W1",49.1411,-101.8578
"11-24-031-24W3",51.6723,-109.2794
"15-28-039-28W3",52.3889,-109.969
"15-16-032-22W3",51.7487,-109.0609
"08-21-044-26W3",52.8038,-109.7082
"08-28-046-27W3",52.9931,-109.8535
"05-04-050-27W3",53.2834,-109.9027
"02-33-042-25W3",52.655,-109.5377
"06-14-039-25W3",52.3532,-109.4957
"09-25-001-33W1",49.0675,-101.768
"16-06-038-24W3",52.2435,-109.4105
"08-15-017-18W3",50.432,-108.3908
"15-35-015-17W3",50.3082,-108.2362
"04-27-048-25W3",53.1635,-109.5857
"12-28-001-15W2",49.0673,-103.9623
"06-27-014-29W3",50.199,-109.8873
"14-24-006-01W2",49.4919,-102.0203
"03-02-016-17W3",50.312,-108.2418
"12-19-015-16W3",50.2754,-108.2016
"16-19-007-19W3",49.58,-108.5601
"16-25-016-18W3",50.3811,-108.3451
"16-06-014-19W3",50.148,-108.5786
"09-19-007-19W3",49.5764,-108.5601
"07-14-048-23W3",53.138,-109.257
"04-24-039-25W3",52.364,-109.4777
"09-09-012-19W3",49.9841,-108.5333
"03-24-015-17W3",50.2682,-108.2192
"11-01-016-17W3",50.3192,-108.2189
"05-13-049-24W3",53.2254,-109.3909
"07-16-050-24W2",53.3125,-105.4491
"02-13-046-28W3",52.9602,-109.9321
"08-20-056-26W3",53.8513,-109.8256
"05-03-006-34W1",49.4462,-101.9998
"05-31-050-24W3",53.3559,-109.5127
"10-23-052-25W3",53.5064,-109.5785
"06-12-051-25W3",53.3864,-109.5602
"07-34-050-25W3",53.356,-109.5737
"15-16-042-25W3",52.6223,-109.5377
"10-31-042-25W3",52.6622,-109.5856
"13-15-050-25W3",53.3197,-109.5858
"15-05-053-25W3",53.5536,-109.6522
"12-24-004-20W3",49.3145,-108.5814
"10-12-046-26W3",52.9528,-109.6416
"16-07-049-24W3",53.2179,-109.4947
"13-07-051-07W3",53.3933,-107.0348
"08-24-049-20W3",53.2398,-108.7867
"10-11-016-17W3",50.3337,-108.2361
"03-20-048-25W3",53.1489,-109.6285
"06-05-016-27W3",50.3156,-109.6858
"09-35-011-19W3",49.955,-108.4877
"05-24-049-20W3",53.2398,-108.8048
"09-01-016-17W3",50.3192,-108.2075
"02-13-015-16W3",50.2537,-108.0757
"13-36-002-31W1",49.1755,-101.5161
"01-20-050-25W3",53.3234,-109.6165
"09-16-006-11W2",49.4738,-103.422
"15-35-031-23W3",51.705,-109.1554
"09-33-031-27W3",51.7014,-109.7641
"07-04-032-27W3",51.7124,-109.7699
"05-23-031-23W3",51.6686,-109.167
"16-24-034-21W3",51.9379,-108.8422
"08-16-013-19W3",50.0825,-108.5332
"02-09-036-27W3",52.0726,-109.7972
"16-14-034-24W3",51.9235,-109.2913
"15-20-004-05W2",49.3172,-102.6427
"12-18-039-24W3",52.3568,-109.4537
"04-15-035-27W3",51.9999,-109.7851
"13-22-031-27W3",51.6759,-109.758
"02-19-033-27W3",51.8397,-109.8174
"16-21-033-27W3",51.8505,-109.7641
"06-21-031-22W3",51.6686,-109.0667
"02-24-007-20W3",49.5692,-108.5883
"16-09-036-27W3",52.0834,-109.7913
"16-33-026-29W3",51.2687,-109.9839
"02-15-031-23W3",51.6505,-109.179
"06-15-031-23W3",51.6541,-109.1848
"09-23-035-24W3",52.0215,-109.3152
"02-19-036-25W3",52.1016,-109.5592
"03-02-031-27W3",51.6218,-109.7285
"07-28-034-27W3",51.9453,-109.7698
"03-27-035-28W3",52.029,-109.9221
"03-19-050-24W3",53.3232,-109.5067
"04-14-031-22W3",51.6505,-109.0252
"05-27-035-28W3",52.0326,-109.928
"08-02-006-03W2",49.4411,-102.301
"04-14-044-27W3",52.7857,-109.8227
"02-32-031-23W3",51.6941,-109.2263
"13-18-030-27W3",51.575,-109.798
"03-31-033-27W3",51.8688,-109.8232
"14-07-031-28W3",51.6468,-109.965
"02-35-035-28W3",52.0435,-109.8924
"01-14-031-23W3",51.6505,-109.1496
"02-01-036-28W3",52.0581,-109.8685
"06-08-036-25W3",52.0761,-109.5412
"08-28-032-23W3",51.7706,-109.1967
"10-33-034-26W3",51.9635,-109.628
"03-05-036-25W3",52.058,-109.5412
"11-09-036-27W3",52.0798,-109.8031
"04-24-031-27W3",51.6651,-109.7107
"01-29-031-21W3",51.6796,-108.9368
"01-12-031-20W3",51.6358,-108.7006
"07-16-050-24W3",53.3124,-109.452
"06-36-030-28W3",51.6113,-109.8157
"14-18-039-25W3",52.3605,-109.5915
"14-30-049-26W3",53.2616,-109.7992
"01-04-031-23W3",51.6218,-109.1968
"01-12-032-28W3",51.7233,-109.8352
"11-27-027-27W3",51.3384,-109.722
"15-33-004-12W2",49.3462,-103.5619
"08-21-032-24W3",51.756,-109.3386
"14-27-031-28W3",51.6906,-109.8941
"09-02-048-23W3",53.1125,-109.251
"02-24-051-26W3",53.4118,-109.7013
"04-05-028-27W3",51.3603,-109.7747
"14-09-029-23W3",51.473,-109.1828
"02-29-035-28W3",52.029,-109.9639
"05-30-032-26W3",51.7706,-109.687
"09-18-032-27W3",51.7451,-109.8115
"06-04-036-25W3",52.0616,-109.5174
"11-15-031-21W3",51.6577,-108.9012
"08-25-032-27W3",51.7706,-109.6931
"13-31-031-27W3",51.705,-109.8291
"07-04-035-26W3",51.9744,-109.6544
"04-02-031-28W3",51.6219,-109.8763
"05-07-031-28W3",51.6396,-109.9709
"08-05-036-25W3",52.0616,-109.5295
"05-24-034-26W3",51.9308,-109.5689
"08-06-032-28W3",51.7124,-109.9533
"09-14-035-28W3",52.0071,-109.8865
"01-17-036-25W3",52.0871,-109.5294
"07-17-035-28W3",52.0035,-109.9639
"05-14-036-28W3",52.0908,-109.9042
"13-18-010-19W3",49.8277,-108.5767
"14-01-031-29W3",51.6324,-109.9886
"01-06-042-27W3",52.5822,-109.867
"10-36-034-29W3",51.9633,-109.9829
"02-30-031-21W3",51.6796,-108.9663
"08-06-032-26W3",51.7124,-109.6695
"09-24-032-26W3",51.7596,-109.5513
"06-30-032-28W3",51.7706,-109.965
"06-23-032-26W3",51.756,-109.5866
"11-26-035-26W3",52.0361,-109.6127
"02-23-031-26W3",51.6651,-109.5808
"16-15-032-26W3",51.7487,-109.5985
"12-30-030-21W3",51.6005,-108.9541
"05-15-035-27W3",52.0035,-109.7851
"10-03-032-23W3",51.716,-109.179
"11-03-047-27W3",53.0252,-109.8723
"02-16-048-20W3",53.1345,-108.8657
"06-14-047-28W3",53.0506,-109.9942
"16-31-039-26W3",52.4039,-109.7233
"15-16-048-25W3",53.1452,-109.5981
"10-01-049-25W3",53.1998,-109.525
"02-12-049-21W3",53.2071,-108.939
"04-15-044-23W3",52.7858,-109.2668
"09-27-031-23W3",51.6869,-109.1731
"04-10-044-23W3",52.7712,-109.2668
"03-01-049-26W3",53.1926,-109.6773
"01-23-031-23W3",51.665,-109.1495
"13-03-051-20W3",53.3788,-108.8777
"16-22-046-27W3",52.9857,-109.8293
"11-16-050-21W3",53.3163,-109.0187
"11-32-048-26W3",53.1852,-109.7749
"14-06-045-27W3",52.8548,-109.9139
"12-26-045-23W3",52.9095,-109.2427
"10-20-048-19W3",53.1561,-108.744
"10-23-031-23W3",51.6722,-109.1554
"01-35-046-24W3",53.004,-109.3699
"12-21-035-28W3",52.0216,-109.9518
"14-25-048-24W3",53.1744,-109.3848
"10-16-061-27W3",54.2769,-109.9868
"15-33-031-27W3",51.7051,-109.7699
"04-05-039-26W3",52.3202,-109.717
"07-05-035-26W3",51.9744,-109.6782
"13-03-031-23W3",51.6322,-109.1907
"09-20-052-25W3",53.5063,-109.6462
"11-33-053-25W3",53.6226,-109.6337
"10-32-051-27W3",53.448,-109.9471
"08-14-049-28W3",53.2253,-109.9823
"16-31-045-23W3",52.9275,-109.3214
"07-26-044-24W3",52.8185,-109.3758
"09-08-046-24W3",52.9531,-109.4426
"07-34-048-19W3",53.1816,-108.6952
"16-35-038-27W3",52.3164,-109.7438
"08-10-051-22W3",53.3861,-109.1545
"10-30-044-26W3",52.822,-109.7625
"06-16-044-26W3",52.7894,-109.72
"01-08-044-24W3",52.7712,-109.4423
"02-04-051-22W3",53.3676,-109.185
"16-11-046-28W3",52.9563,-109.9503
"05-09-040-26W3",52.4258,-109.6932
"11-32-050-25W3",53.36,-109.6286
"04-34-049-20W3",53.2653,-108.8535
"03-33-027-27W3",51.3456,-109.7455
"02-29-031-23W3",51.6797,-109.2263
"04-13-031-24W3",51.6506,-109.2852
"03-04-049-24W3",53.1926,-109.4579
"12-16-050-24W3",53.316,-109.464
"15-18-031-23W3",51.6614,-109.2499
"14-36-030-23W3",51.6183,-109.1125
"13-20-031-23W3",51.6759,-109.238
"03-32-035-26W3",52.0435,-109.684
"02-34-033-22W3",51.8688,-109.0372
"12-15-036-28W3",52.0945,-109.928
"05-06-036-27W3",52.0617,-109.8565
"14-32-048-24W3",53.1888,-109.4823
"14-22-050-25W3",53.3341,-109.5797
"15-33-047-26W3",53.1015,-109.7445
"05-07-046-27W3",52.9493,-109.9198
"13-13-049-26W3",53.2324,-109.6834
"09-08-051-27W3",53.3898,-109.941
"11-34-047-26W3",53.0979,-109.7261
"08-10-049-24W3",53.2107,-109.4216
"04-05-040-26W3",52.4077,-109.7171
"03-25-047-26W3",53.0762,-109.6773
"11-33-046-27W3",53.0111,-109.8655
"10-18-038-23W3",52.269,-109.2735
"05-25-047-26W3",53.0799,-109.6833
"11-18-050-24W3",53.316,-109.5067
"04-10-048-21W3",53.1198,-109.0002
"15-26-048-27W3",53.1744,-109.842
"08-15-044-27W3",52.7894,-109.829
"06-03-062-25W3",54.3311,-109.6681
"15-02-051-22W3",53.3788,-109.136
"13-20-050-24W3",53.3341,-109.4883
"03-32-050-24W3",53.3523,-109.4824
"05-34-050-25W3",53.3561,-109.5857
"15-22-050-25W3",53.3341,-109.5737
"10-07-055-25W3",53.7384,-109.7079
"04-20-057-27W3",53.935,-109.9924
"15-12-051-25W3",53.3936,-109.5541
"03-06-051-24W3",53.3681,-109.5356
"02-26-050-26W3",53.3381,-109.6957
"05-30-050-24W3",53.3414,-109.5127
"13-24-049-26W3",53.2468,-109.6834
"13-35-050-25W3",53.3639,-109.5614
"06-29-050-25W3",53.3417,-109.6286
"04-10-050-24W3",53.2942,-109.4397
"06-10-064-24W3",54.5201,-109.5485
"08-25-032-26W3",51.7706,-109.5513
"06-25-056-26W3",53.866,-109.7388
"13-34-032-26W3",51.7923,-109.6161
"12-36-064-25W3",54.5819,-109.6556
"10-06-059-26W3",54.0728,-109.8864
"07-30-064-24W3",54.5638,-109.6179
"14-29-048-25W3",53.1743,-109.6285
"09-06-049-26W3",53.1998,-109.7872
"10-22-048-25W3",53.1561,-109.5738
"13-30-050-24W3",53.3486,-109.5127
"06-34-045-23W3",52.9203,-109.2609
"15-11-007-13W2",49.5499,-103.6634
"01-08-048-25W3",53.1197,-109.6164
"08-16-006-11W2",49.4701,-103.422
"02-16-009-33W1",49.7395,-101.9037
"16-34-050-20W3",53.3637,-108.8353
"11-32-002-30W1",49.1715,-101.4659
"05-16-048-20W3",53.1381,-108.8778
"12-27-048-23W3",53.1707,-109.2934
"15-27-011-19W3",49.9441,-108.5161
"16-31-042-25W3",52.6658,-109.5797
"01-01-006-06W2",49.4374,-102.6822
"04-02-046-23W3",52.9314,-109.2427
"06-01-040-26W3",52.4114,-109.6154
"05-25-007-11W2",49.5863,-103.3811
"14-11-010-08W3",49.8128,-106.9894
"10-15-048-25W3",53.1416,-109.5737
"11-17-004-05W2",49.2991,-102.6484
"13-03-048-24W3",53.1161,-109.4395
"02-13-007-11W2",49.5536,-103.37
"02-24-049-20W3",53.2362,-108.7927
"05-24-052-25W3",53.5027,-109.5661
"11-03-045-28W3",52.8507,-109.9864
"13-18-049-23W3",53.2325,-109.3665
"07-26-052-25W3",53.5174,-109.5785
"16-30-052-25W3",53.5245,-109.6707
"16-32-047-25W3",53.1015,-109.6165
"16-14-039-25W3",52.3604,-109.4839
"11-28-012-19W3",50.0278,-108.5445
"15-29-002-30W1",49.1601,-101.4605
"03-26-007-20W3",49.5838,-108.6164
"01-29-014-19W3",50.1955,-108.5559
"16-34-048-20W3",53.1889,-108.8355
"15-09-014-19W3",50.1625,-108.5388
"08-11-046-27W3",52.9494,-109.8051
"04-35-016-19W3",50.3847,-108.5223
"09-34-009-09W2",49.7792,-103.1384
"06-12-004-32W1",49.2869,-101.6777
"01-32-005-15W2",49.4227,-103.9824
"06-08-004-33W1",49.2855,-101.9035
"04-34-051-23W3",53.4407,-109.3199
"10-26-015-16W3",50.2901,-108.0986
"05-01-001-32W1",49.005,-101.6502
"10-15-050-20W3",53.3162,-108.8413
"15-03-045-28W3",52.8543,-109.9804
"07-17-007-19W3",49.5583,-108.5432
"11-36-005-10W2",49.43,-103.2311
"15-04-004-31W1",49.2794,-101.6043
"10-28-005-33W1",49.4223,-101.8757
"03-07-010-08W2",49.8011,-103.082
"04-16-048-20W3",53.1344,-108.8778
"04-22-048-25W3",53.1488,-109.5857
"03-06-038-24W3",52.2327,-109.4222
"11-01-049-25W3",53.1998,-109.5311
"14-32-046-27W3",53.0146,-109.8897
"11-03-051-20W3",53.3752,-108.8716
"13-03-046-27W3",52.9421,-109.8472
"16-36-050-23W3",53.3636,-109.2268
"08-36-050-23W3",53.3561,-109.2267
"08-32-050-22W3",53.3561,-109.178
"01-08-048-24W3",53.1198,-109.4703
"10-31-048-24W3",53.1852,-109.5006
"05-33-048-24W3",53.1816,-109.464
"15-36-048-25W3",53.1888,-109.525
"10-18-050-24W3",53.316,-109.5007
"07-30-043-23W3",52.7313,-109.3274
"15-08-044-23W3",52.782,-109.3032
"09-07-044-23W3",52.7784,-109.3214
"07-01-053-27W3",53.5464,-109.8488
"16-34-015-27W3",50.3082,-109.6287
"04-33-004-32W1",49.3423,-101.7511
"02-36-017-17W3",50.472,-108.2133
"01-14-048-24W3",53.1344,-109.397
"04-12-046-28W3",52.9455,-109.944
"13-06-051-24W3",53.3791,-109.5416
"08-12-051-25W3",53.3864,-109.548
"11-29-015-15W3",50.29,-108.0355
"02-33-006-05W2",49.5101,-102.6205
"08-36-047-23W3",53.0942,-109.2266
"05-03-048-22W3",53.1089,-109.1472
"09-26-006-15W2",49.5028,-103.9152
"11-17-044-26W3",52.793,-109.7442
"07-35-006-01W2",49.5137,-102.0372
"06-07-048-23W3",53.1233,-109.3605
"02-07-051-24W3",53.3828,-109.5294
"10-05-046-25W3",52.9385,-109.5934
"02-29-049-24W3",53.2507,-109.4764
"16-34-048-22W3",53.1889,-109.1292
"06-15-043-23W3",52.7023,-109.2608
"01-15-050-22W3",53.3089,-109.1292
"07-24-015-07W3",50.2718,-106.8384
"07-25-001-02W2",49.0636,-102.1492
"06-36-051-24W3",53.4444,-109.4122
"03-36-050-25W3",53.3523,-109.531
"11-12-051-25W3",53.39,-109.5602
"11-24-062-24W3",54.3782,-109.4682
"10-25-007-33W1",49.6009,-101.8355
"05-11-049-20W3",53.2107,-108.8292
"13-26-002-20W2",49.1577,-104.5853
"04-15-048-22W3",53.1345,-109.1473
"07-16-048-19W3",53.1381,-108.7196
"10-27-010-03W2",49.8521,-102.3312
"14-36-044-28W3",52.84,-109.938
"12-31-039-26W3",52.4003,-109.741
"01-13-049-27W3",53.2217,-109.8116
"05-29-051-19W3",53.4297,-108.7791
"05-04-006-33W1",49.448,-101.8869
"14-11-048-23W3",53.1306,-109.263
"05-02-001-05W2",49.0047,-102.5855
"12-21-004-06W2",49.3135,-102.766
"08-22-005-13W2",49.3972,-103.6685
"14-34-050-25W3",53.3639,-109.5797
"03-34-007-08W2",49.5974,-103.0141
"05-11-012-19W3",49.9805,-108.5046
"08-19-005-04W2",49.3973,-102.5253
"06-18-048-21W3",53.1381,-109.068
"03-22-007-20W3",49.5692,-108.639
"13-03-008-11W2",49.6228,-103.4262
"03-24-049-20W3",53.2362,-108.7987
"06-25-048-26W3",53.1672,-109.6773
"16-34-044-28W3",52.8398,-109.9745
"09-28-005-33W1",49.4224,-101.8702
"01-13-003-02W2",49.2045,-102.1439
"16-22-048-23W3",53.1597,-109.2754
"01-36-039-27W3",52.3931,-109.7472
"12-06-011-06W2",49.8816,-102.8223
"13-19-044-27W3",52.811,-109.9199
"05-06-015-18W3",50.2282,-108.4767
"13-26-016-17W3",50.381,-108.2474
"16-03-050-27W3",53.2907,-109.8602
"09-19-040-23W3",52.4585,-109.2925
"05-33-014-01W2",50.2132,-102.0943
"06-02-006-33W1",49.4487,-101.8362
"10-30-007-10W2",49.59,-103.3473
"03-32-004-18W2",49.3353,-104.3968
"07-02-004-05W2",49.2664,-102.5756
"16-35-039-28W3",52.4037,-109.915
"02-26-004-32W1",49.3275,-101.6948
"07-06-004-32W1",49.2722,-101.785
"14-19-001-31W1",49.0566,-101.6224
"09-24-004-20W3",49.3144,-108.5648
"12-34-014-01W2",50.2165,-102.0713
"04-26-015-01W2",50.2822,-102.0491
"12-27-048-25W3",53.1707,-109.5858
"13-07-048-21W3",53.1307,-109.0741
"12-11-047-27W3",53.0396,-109.854
"07-04-053-24W3",53.5464,-109.4801
"10-21-051-27W3",53.4189,-109.9225
"13-25-048-26W3",53.1744,-109.6833
"14-28-048-23W3",53.1743,-109.3118
"08-21-018-17W3",50.5339,-108.2761
"14-11-006-13W2",49.4626,-103.6571
"08-29-012-19W3",50.0242,-108.556
"12-28-048-22W3",53.1707,-109.1716
"11-16-014-19W3",50.1735,-108.5444
"09-29-050-25W3",53.3454,-109.6165
"10-10-005-13W2",49.3717,-103.674
"08-22-006-14W2",49.4843,-103.803
"01-30-005-12W2",49.4082,-103.6013
"13-20-005-12W2",49.4044,-103.5955
"03-11-003-02W2",49.1899,-102.1775
"12-12-010-08W2",49.808,-102.9742
"10-17-039-26W3",52.3567,-109.7053
"08-30-015-19W3",50.2865,-108.5971
"01-30-047-23W3",53.0762,-109.3484
"13-12-046-28W3",52.9564,-109.944
"12-35-050-20W3",53.3599,-108.8289
"14-28-048-24W3",53.1744,-109.458
"11-36-041-27W3",52.5749,-109.7591
"10-24-039-25W3",52.3712,-109.4658
"13-36-048-25W3",53.1888,-109.5371
"10-24-052-27W3",53.5062,-109.8488
"14-29-048-24W3",53.1743,-109.4823
"16-12-048-22W3",53.1306,-109.0804
"09-26-051-26W3",53.4337,-109.7199
"06-26-039-24W3",52.3823,-109.3521
"15-28-006-15W2",49.5065,-103.9655
"05-21-014-19W3",50.1844,-108.55
"12-34-046-27W3",53.0111,-109.8473
"02-25-052-24W3",53.5136,-109.4062
"04-32-050-25W3",53.3526,-109.6346
